Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-RNA-LCMV-0d-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep1-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep2-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-RNA-LCMV-0d-KAA-14-10-31 -noadj -condenseGenes) (cmd=getDiffExpression.pl tag_counts.txt KLRGhi-LCMV-12d KLRGhi-LCMV-7d KLRGlo-LCMV-12d KLRGlo-LCMV-7d RNA-LCMV-0d RNA-LCMV-35d-rep1 RNA-LCMV-35d-rep2 Foxo1-KO-KLRGhi-LCMV-12d Foxo1-KO-KLRGhi-LCMV-7d Foxo1-KO-KLRGlo-LCMV-7d Foxo1-KO-LCMV-0d)	Annotation/Divergence	KLRGhi-LCMV-7d vs. RNA-LCMV-0d logFC	KLRGhi-LCMV-7d vs. RNA-LCMV-0d FDR	KLRGhi-LCMV-7d vs. RNA-LCMV-0d logCPM
NM_001289716	Bcl2l1|Bcl(X)L|Bcl-XL|Bcl2l|BclX|bcl-x|bcl2-L-1|RP23-106A3.4|2 H1|2 75.41 cM|protein-coding	-2.29693762203343	5.31379238698758e-05	5.15432223012025
NM_021494	Dennd5a|1500012B19Rik|AJ245569|AW496491|ORF37|Rab6ip1|mKIAA1091|-|7 F1|7|protein-coding	-2.2962278786881503	4.14321769775247e-05	6.349490060381731
NM_025429	Serpinb1a|1190005M04Rik|AI325983|EI|EIA|ELANH2|LEI|M/NEI|MNEI|PI2|RP23-427P14.4|13 A4|13 13.75 cM|protein-coding	-2.2873059375278704	0.000143932667645279	3.37792549603021
NM_024245	Kif23|3110001D19Rik|C87313|CHO1|Knsl5|MKLP-1|MKLP1|-|9 B|9|protein-coding	-2.2803131855346	4.5929542105120505e-05	6.52829070159868
NM_145491	Rhoq|Arhq|TC10A|Tc10|-|17 E4|17 56.9 cM|protein-coding	-2.28019757908222	6.538295604664301e-05	4.883722473527469
NM_133838	Ehd4|2210022F10Rik|AI197390|AI846352|AV006278|Past2|RP23-348L16.8|2 E5|2|protein-coding	-2.2688118895210097	6.39992777747592e-05	5.36569387339335
NM_001017429	Cox17|AI037035|-|16 B3|16|protein-coding	-2.26784045086988	6.333568909675e-05	5.41937432498192
NM_025928	Pmf1|2600009M07Rik|AL033286|AW060657|-|3 F1|3|protein-coding	-2.26551607826506	6.257640906934e-05	5.6168802091091905
NM_026024	Ube2t|2700084L22Rik|C80607|-|1 E4|1|protein-coding	-2.2542462460428796	0.000153623300001053	3.57694382835221
NR_028427	5830416P10Rik|4833407H14Rik|5430437C04Rik|ENSMUSG00000074788|Gm10758|-|19 D2|19|ncRNA	-2.25372872224728	6.60036601169369e-05	5.7147851208447396
NM_172574	Pqlc3|C78076|E030024M05Rik|-|12 A1.1|12|protein-coding	-2.2528290809013902	6.24538554385123e-05	6.118413847561059
NM_178734	Zfp473|D030014N22Rik|Znf473|zfp-100|-|7 B4|7|protein-coding	-2.2521234488218	0.00047006348890742307	2.5717887820041
NM_016710	Hmgn5|GARP45|NBP-45|Nsbp1|RP23-145N17.3|X D|X|protein-coding	-2.25168769367144	0.00014844623269355702	3.6669734758292205
NR_029460	6530402F18Rik|mKIAA1857|mCG_145104|2|2|ncRNA	-2.24444284374892	8.64597758615126e-05	5.037257319325031
NM_001081007	Zfp382|5930415A09Rik|Znf382|-|7 B1|7|protein-coding	-2.2425521210925696	0.000200045285935575	3.3633412947313195
NM_025779	Ccdc109b|9030408N13Rik|MCUb|-|3|3 H1|protein-coding	-2.2372222152760295	0.00027344698343232	3.12127824806779
NM_010281	Ggh|gamma-GH|RP23-259B18.3|4 A3|4|protein-coding	-2.23620630005797	0.00011053218109611299	4.41367883357615
NM_009112	S100a10|42C|AA409961|AL024248|CAL12|CLP11|Cal1l|p10|p11|-|3 F1-F2|3 40.51 cM|protein-coding	-2.23424658349758	5.8941581367694895e-05	9.362768479967029
NM_177282	Mical2|5330438E18Rik|9530064J02|MICAL-2|mKIAA0750|-|7 E3|7|protein-coding	-2.22578879012006	0.000645530129233769	2.4720649540211803
NM_017480	Icos|AILIM|CCLP|CRP-1|H4|Ly115|CH29-120A16.4|1 C2|1 30.6 cM|protein-coding	-2.2253144927716098	7.22663020286131e-05	6.79988567415388
NM_175521	Nyap1|6430598A04Rik|-|5 G2|5|protein-coding	-2.21631281072117	0.000273160429814411	3.25150727179298
NM_001002011	Lmna|Dhe|-|3 F1|3 38.84 cM|protein-coding	-2.2159105091705498	0.000363600740785852	2.96858221361723
NM_201364	BC055324|-|-|1 H2.2|1|protein-coding	-2.21570960809678	0.000152481133740809	4.13140390277819
NM_144807	Chpt1|-|-|10 C1|10|protein-coding	-2.20956005789925	0.000175089943643884	3.97977825882618
NM_001082412	Slc25a53|2310046F18Rik|2810402A17Rik|AI448995|AI841128|Mcart6|-|X F1|X|protein-coding	-2.2004884210859905	0.000148966748291419	4.373844405570069
NM_020282	Nqo2|NMO2|Nmor2|Ox2|-|13 A4|13 14.01 cM|protein-coding	-2.1980057938229702	0.00012530481169944598	5.01282933362251
NM_023065	Ifi30|GILT|IP30|-|8 B3.3|8|protein-coding	-2.1971741197768604	0.000148481689905892	4.55064236081997
NM_001012401	Hspb6|AA387366|Gm479|Hsp20|-|7 B1|7|protein-coding	-2.19443939620794	0.000544245407254086	2.77000033965587
NM_001033380	Itpripl2|C130081G24|E030018N11Rik|-|7 F1|7|protein-coding	-2.19067195073983	0.000579890276421376	2.70113031540425
NM_016750	H2afz|H2A.Z|H2a.z-1|-|3 G3|3|protein-coding	-2.18924515687314	0.000127136675233418	5.27225823390926
NM_025372	Tipin|1110005A05Rik|1110018P21Rik|-|9 D|9 34.6 cM|protein-coding	-2.18355708492898	0.000124076393328415	5.5495165946852305
NR_030711	Mir22hg|2210403K04Rik|-|11 B5|11|ncRNA	-2.1783956257301598	0.000607948524150051	2.72451284560003
NM_016740	S100a11|EMAPI|Emap1|S100a14|S100c|cal|-|3|3 E-F|protein-coding	-2.17681897782454	0.000116251319944629	6.13845967510925
NM_028038	Ddx28|2410004K13Rik|AI449652|Mddx28|-|8 D3|8|protein-coding	-2.17636834106067	0.000143633834696998	5.11905040443801
NM_011660	Txn1|ADF|AW550880|Trx1|Txn|RP23-332H16.1|4 B3|4 31.87 cM|protein-coding	-2.1732675185466	0.000105708771645185	7.210848003827901
NM_145480	Rfc4|A1|AI894123|AU040575|RFC37|-|16 B1|16|protein-coding	-2.17244909889821	0.000168244176503842	4.68165921961835
NM_026695	Etfb|0610009I16Rik|2810441H06Rik|-|7 B2|7 28.25 cM|protein-coding	-2.1702386174238	0.00011887097172334098	6.320757439874719
NM_007633	Ccne1|AW538188|CycE1|-|7 B2|7 25.35 cM|protein-coding	-2.1656812356838997	0.00013682812299646298	5.697647249529691
NM_001081419	Dip2a|4931420H10Rik|AI426328|Dip2|Kiaa0184-hp|mKIAA0184|-|10 C1|10 38.76 cM|protein-coding	-2.16298696941532	0.000280339714156425	3.8401736481339004
NM_010593	Jup|Ctnng|D930025P04Rik|PG|RP23-392I3.6|11 D|11 63.47 cM|protein-coding	-2.1619470403714196	0.000322741596051148	3.5017486349114595
NM_001285788	Ildr1|AU041483|AU044638|-|16 B3|16|protein-coding	-2.15874937655774	0.000457363976125214	3.10838712475606
NM_001042527	Blm|-|-|7 D3|7 45.65 cM|protein-coding	-2.15818829669234	0.000163723129408703	5.12900752147951
NM_021788	Sap30|30kDa|-|8 B2|8 29.85 cM|protein-coding	-2.15643114834158	0.00028829164758903197	3.83485579001949
NM_029519	Rap2a|5830461H18Rik|-|14 E4|14 64.72 cM|protein-coding	-2.1546502130806	0.00016074182827566	5.36346943684246
NM_007763	Crip1|CRHP|CRP1|Crip|-|12 F1|12 61.59 cM|protein-coding	-2.14845681220384	0.000122921868409047	8.77322503661213
NM_133501	Ntng2|2610016D08Rik|Lmnt2|RP23-170D24.1|2 B|2 19.57 cM|protein-coding	-2.14476704789827	0.00024361185290433198	4.2409259942132005
NM_026376	Plxnd1|6230425C21Rik|b2b1863Clo|b2b553Clo|-|6 E3|6|protein-coding	-2.14421541183048	0.0007262653245309781	2.7924695719995296
NM_019771	Dstn|2610043P17Rik|ADF|AU042046|Dsn|corn1|sid23p|RP23-77A2.1|2 H1|2 70.89 cM|protein-coding	-2.14393705513088	0.000216913442805401	4.60689309710768
NM_145070	Hip1r|AA410023|mKIAA0655|-|5 F|5|protein-coding	-2.1323828410338	0.000147938656093277	7.197836184151581
NM_133737	Lancl2|1700003F10Rik|-|6|6 C1|protein-coding	-2.1319670539702202	0.000362114683519773	3.7691873272364402
NM_009193	Slbp|-|-|5 B2|5|protein-coding	-2.12208069339827	0.00017242563691373	6.42077932177704
NM_145462	Haus4|9430093H08Rik|AU016300|D14Ertd500e|-|14 C3|14 27.83 cM|protein-coding	-2.11578332916366	0.000202177538573625	5.7690455002297
NM_010889	Neb|AI595938|RP23-330F15.1|2 C1.1|2 29.98 cM|protein-coding	-2.1147217731781103	0.00216409436852525	2.06966678373293
NM_025994	Efhd2|2600015J22Rik|AA408606|D4Wsu27e|RP23-423G13.3|4 E1|4 74.75 cM|protein-coding	-2.11414999618534	0.000163723129408703	8.20954181915705
NM_024253	Nkg7|2500004F03Rik|-|7|7 B2|protein-coding	-2.11325212064356	0.000163723129408703	8.86990288661233
NM_001190717	Dbf4|AA545217|Ask|-|5|5 A2|protein-coding	-2.1131027751094	0.000201653722991499	5.83819716225055
NM_175460	Nmnat2|AI843915|D030041I09Rik|PNAT1|PNAT2|-|1 G3|1|protein-coding	-2.10944559233366	0.0006256193251177269	3.16513118449293
NM_030234	Wdr76|5830411K18Rik|6030457D09|AA517836|RP23-273B19.3|2|2 F1|protein-coding	-2.10295402784379	0.000218010684135258	5.8409206900803206
NM_030715	Polh|RAD30A|XPV|-|17|17 C|protein-coding	-2.10272336408436	0.000213060599837752	6.018354058969081
NM_028718	Traf3ip1|3930402D05Rik|AU041749|MIP-T3|-|1 D|1|protein-coding	-2.0978876848848	0.000426503410918215	3.9031759475143395
NM_025426	Med7|1110063B05Rik|Crsp33|Crsp9|RP23-248K2.3|11|11 B1.2|protein-coding	-2.09405855032637	0.000351973419727675	4.25526268572371
NM_175164	Arhgap26|1810044B20Rik|2610010G17Rik|4933432P15Rik|AI853435|mKIAA0621|-|18 B3|18|protein-coding	-2.09310956095019	0.000211222367225509	6.888397111275951
NM_025654	Rdm1|2410008M22Rik|AW212028|Rad52b|RP23-382C19.5|11 D|11|protein-coding	-2.09081052221342	0.000313020839421067	4.819781002886691
NM_009983	Ctsd|CD|CatD|-|7 F5|7|protein-coding	-2.0802251538545002	0.0002094434128373	10.7215023395374
NM_025853	Dsn1|1700022L09Rik|AW552447|RP23-430P1.2|2 H1|2|protein-coding	-2.07491744048485	0.000371859813823046	4.5771144626808
NM_197990	1700025G04Rik|2610510E02Rik|2900042O04Rik|ENSMUSG00000073540|-|1 G2|1|protein-coding	-2.07409999406465	0.00029665892627934505	5.50193746058859
NM_013600	Msh5|G7|Mut5|-|17 B1|17 18.57 cM|protein-coding	-2.0721204470523302	0.0012744094462856699	2.6719473450218
NM_001114597	Ehbp1l1|G430002G23Rik|-|19 A|19|protein-coding	-2.06949045912776	0.000252612732694659	6.92925833960557
NM_007611	Casp7|AI314680|CMH-1|ICE-IAP3|Mch3|caspase-7|mCASP-7|-|19 D2|19 51.84 cM|protein-coding	-2.06649990344993	0.00030961969652071097	5.44517255517632
NM_001254946	BC035044|-|-|6 F3|6|protein-coding	-2.04641619373515	0.00273081240973983	2.15832265600053
NM_134122	Nrm|2610307M02Rik|AI429796|-|17 B1|17|protein-coding	-2.0445867301738403	0.000370971919981603	5.49617256862754
NM_026428	Dcxr|0610038K04Rik|1810027P18Rik|RP23-84C12.19-003|11 E2|11|protein-coding	-2.0358615884526596	0.00204083521751327	2.4728787367268397
NM_173402	Rgs12|1200016K18Rik|4632412M04Rik|AI481290|E130309H11|-|5 B2|5 17.96 cM|protein-coding	-2.0355383188734297	0.00292906947491025	2.14977146785796
NM_183370	Sytl3|A430092N21|Slp3|Slp3-a|Slp3-b|mFLJ00307|-|17|17 A1|protein-coding	-2.03440937512707	0.00036470281936708997	5.991918960543241
NM_009818	Ctnna1|2010010M04Rik|AA517462|AI988031|Catna1|-|18 B1|18 18.89 cM|protein-coding	-2.0343544747149096	0.000400984703185733	5.501302337058821
NM_201368	Xkr8|4931440N07Rik|AI597014|Gm1031|XRG8|mXkr8|RP23-442A20.2|4 D2.3|4|protein-coding	-2.03030588990858	0.000690487504110393	3.90351227858658
NM_007999	Fen1|AW538437|FEN-1|-|19 A|19|protein-coding	-2.03006534709091	0.00035991415022393596	6.43237969863577
NM_001080926	Lrp8|4932703M08Rik|AA921429|AI848122|ApoER2|Lr8b|RP23-184N11.8|4 C7|4|protein-coding	-2.03003721395793	0.000564429782086076	4.39665037188562
NM_008396	Itga2|CD49B|DX5|-|13 D2.2|13 64.61 cM|protein-coding	-2.0269995094232898	0.00327723221686106	2.09711684392895
NM_010392	H2-Q2|BE136769|ENSMUSG00000079507|Gm11132|H-2Q2|gs14-2|-|17 B1|17 18.64 cM|protein-coding	-2.0183876308508	0.0022711332188776897	2.4591065406655295
NM_176933	Dusp4|2700078F24Rik|AI844617|BB104621|E130306H24Rik|MKP2|-|8 A4|8|protein-coding	-2.01693221667945	0.000921205399712547	3.5971597792778502
NM_198421	Usp49|C330046L10Rik|Gm545|-|17 C|17|protein-coding	-2.01526426648373	0.000653273272332146	4.30681248624208
NR_027805	A430093F15Rik|Gm674|-|19 A|19|ncRNA	-2.00839919705382	0.000730947404057903	4.02608245749425
NM_001009818	Sept11|6230410I01Rik|AW548875|D5Ertd606e|-|5 E2|5 47.29 cM|protein-coding	-2.00687866580048	0.00038592075046761496	8.45781769490083
NM_011370	Cyfip1|E030028J09Rik|P140SRA-1|P140sra1|Shyc|Sra-1|Sra1|l(7)1Rl|l71Rl|l7Rl1|mKIAA0068|pl-1|-|7|7 B5|protein-coding	-1.99864499435222	0.000536226011960093	5.32855032749805
NM_028106	Zbed3|0610037K01Rik|2610005H11Rik|AU018975|AU024588|-|13 D1|13|protein-coding	-1.99855748733371	0.0010507474164042699	3.4083883521303395
NM_001177696	Ablim2|AI606905|C230091L11|-|5 B3|5|protein-coding	-1.9975737268348899	0.0018098524292089898	2.7652699192653
NM_011937	Gnpda1|GNPDA|Gnp1|Gnpi|oscillin|-|18 B3|18|protein-coding	-1.9953278717539702	0.000587381381604663	5.02213014588167
NM_020570	Xrcc2|4921524O04Rik|8030409M04Rik|RAD51|RecA|-|5 A3|5|protein-coding	-1.9940355527859301	0.000892806923507141	3.9011384030943
NM_008922	Prim2|AI323589|-|1 B|1 12.7 cM|protein-coding	-1.99055601532846	0.000563253128358254	5.355940965493089
NM_029975	Ulbp1|A430108B07Rik|MULT1|-|10 A3|10|protein-coding	-1.98710866418853	0.000832485815315668	4.24374327572644
NM_027009	Rfc3|2810416I22Rik|38kDa|AU022547|Recc3|-|5 G3|5|protein-coding	-1.9811463247981298	0.0006938956392726361	4.837850252424039
NM_172471	Itih5|4631408O11Rik|5430408M01Rik|E130106B02|RP23-6M16.1|2 A1|2|protein-coding	-1.9730673035455502	0.00128965443059456	3.5458945683131597
NM_013872	Pmm1|C77612|-|15 E1|15|protein-coding	-1.97231653145338	0.0007032117723415111	4.9609261441654
NM_019449	Unc93b1|Unc-93B1|Unc93b|-|19 A|19|protein-coding	-1.97004487474343	0.0008949865056643911	4.17771906710644
NM_177075	Fndc9|C030019I05Rik|RP23-370F7.2|11 B1.1|11|protein-coding	-1.96613513030397	0.00129590383379039	3.4193201651318104
NM_022324	Sdf2l1|-|-|16 A3|16|protein-coding	-1.96100098744658	0.000645530129233769	6.04831276154043
NM_007975	F2rl3|PAR4|-|8 B3.3|8 35.08 cM|protein-coding	-1.9600891952939998	0.000855203552547086	4.700516134617001
NM_011771	Ikzf3|5830411O07Rik|Aiolos|Zfpn1a3|Znfn1a3|RP23-355L10.12-001|11 D|11|protein-coding	-1.95244519482398	0.000588625150430134	8.99017537951744
NM_001080129	Tmpo|5630400D24Rik|AI195756|AI606875|AW214352|AW547477|LAP2|TP|-|10 C2|10 45.66 cM|protein-coding	-1.9482407395686998	0.000612435854073575	8.4525842776519
NM_001162917	Dennd4a|AI115600|AI851943|F730015K02Rik|mCG_145419|9 C|9|protein-coding	-1.94787058418405	0.000679509061188954	6.495236685611559
NM_026001	Rnaseh2b|1110019N06Rik|2610207P08Rik|Dleu8|-|14 D1|14|protein-coding	-1.94534851278575	0.000816999856338912	5.22626990454146
NM_133662	Ier3|AI663993|IEX-1|cI-3|gly96|-|17 B1|17|protein-coding	-1.93960518104112	0.0026895312016705698	2.7198024556541602
NM_010272	Gdf11|BMP-11|Bmp11|-|10 D3|10|protein-coding	-1.93608398555885	0.00204878340526234	3.07352774569722
NM_025590	Acot11|1110020M10Rik|2010309H15Rik|AW060409|BFIT|BFIT1|Thea|Them1|mKIAA0707|RP23-97O7.8|4 C7|4|protein-coding	-1.9358808842935202	0.00120804205878215	4.22367667875665
NM_144830	Tmem106a|0610008L10Rik|AI043106|BC022145|RP23-382C19.2|11 D|11|protein-coding	-1.9347250807594198	0.0049547520314291394	2.1588092356057
NM_001165949	Pias3|Pias3l|-|3 F2.1|3|protein-coding	-1.93457473690027	0.0009540268975355439	4.89322210283462
NM_001012236	Trex1|1661|AU041952|-|9 F2|9|protein-coding	-1.9341268581118198	0.00083295721207456	5.653980978235401
NM_172285	Plcg2|PLCgamma2|Plcg-2|-|8 E1|8 64.26 cM|protein-coding	-1.9314749942755902	0.00171300484333503	3.5296331400753798
NM_019716	Orc6|6720420I10Rik|Orc6l|-|8 C3|8|protein-coding	-1.9270884809781497	0.0008915256648920971	5.4976559235417595
NM_008593	Foxd2|AI426778|Mf2|RP23-295C20.1|4 D1|4 52.73 cM|protein-coding	-1.9228644854861299	0.00566148226731776	2.1064864971895503
NM_001167963	G2e3|6030408C04Rik|9030416F18|AW046379|D930034K21Rik|mKIAA1333|-|12 C1|12|protein-coding	-1.92258550370005	0.000928757977866664	5.48149871969859
NM_009448	Tuba1c|M[a]6|Tuba6|-|15 F1|15|protein-coding	-1.9219425839281898	0.0008909499026088869	5.75315721135499
NM_138953	Ell2|-|-|13 C1|13|protein-coding	-1.92183422339006	0.0025625986626727397	2.92025528264517
NM_001164327	Phf11b|EG236451|Gm4902|mCG_13862|14 C3|14|protein-coding	-1.91955371619869	0.0011416208796028	4.69778959791436
NM_013885	Clic4|D0Jmb3|TU-74|mc3s5|mtCLIC|RP23-230K10.1|4 D3|4|protein-coding	-1.91880979015872	0.000831567051867592	6.69916521589635
NM_008567	Mcm6|ASP-l1|D1Wsu22e|Mcmd6|-|1 E4|1 55.8 cM|protein-coding	-1.91589881555818	0.000784467066514815	8.27702098356942
NM_178162	Agfg2|A630095P14Rik|Hrbl|RABR|-|5 G2|5|protein-coding	-1.9074249054907502	0.000957399535514907	6.155013265423451
NM_013571	Ksr1|AW492498|B-KSR1|D11Bhm183e|D11Bhm184e|Ksr|RSU2|hb|RP23-12I13.1|11 B5|11 46.74 cM|protein-coding	-1.90013796956646	0.0010954616221456	5.44255769106065
NM_011817	Gadd45g|AI327420|C86281|CR6|DDIT2|OIG37|-|13|13 A5-B|protein-coding	-1.8962127099092099	0.00217302054657215	3.34631007789005
NM_001040695	Uevld|8430408E05Rik|Attp|-|7 B4|7|protein-coding	-1.89286253964637	0.0025393622666126	3.1272908616644597
NM_009404	Tnfsf9|4-1BB-L|4-1BBL|AI848817|Cd137l|Ly63l|-|17 D|17|protein-coding	-1.8900308369971799	0.00661576636347227	2.12430466405189
NM_172705	Phf13|BC029632|Phf5|SPOC1|RP23-460D14.3|4 E2|4|protein-coding	-1.88562199641242	0.00119665054116741	5.52640022704434
NM_028440	Abracl|1700028I04Rik|3110003A17Rik|-|10 A3|10|protein-coding	-1.8756737416708502	0.00109495597753131	7.29471767128254
NM_016925	Fanca|AW208693|FACA|-|8 E1|8 72.1 cM|protein-coding	-1.8722909491778001	0.00136475300112021	5.4034653210388495
NM_022654	Pidd1|1200011D09Rik|AU042446|Lrdd|Pidd|-|7 F5|7|protein-coding	-1.87202698500296	0.00145258553011215	4.96638260329946
NM_024185	Fam188a|1810041E18Rik|2310047O13Rik|5830410F13Rik|AI447827|AW111958|RP23-232K16.1|2 A1|2|protein-coding	-1.8695664405541201	0.00130389409870127	5.82608963466498
NM_025866	Cdca7|2310021G01Rik|AU044109|JPO1|RP23-146F24.2|2 C3|2|protein-coding	-1.86897093153043	0.00159859855337265	4.5988913815706
NR_028300	5330426P16Rik|-|-|16 B5|16|ncRNA	-1.8676879819176	0.00274186752970974	3.41265498516536
NM_146149	Fam151a|2010309H15Rik|RP23-97O7.7|4 C7|4|protein-coding	-1.8671676126216101	0.00411136499859207	2.72015427028009
NM_010950	Numbl|nbl|-|7 A3|7|protein-coding	-1.8627064198393601	0.0037988488935301796	2.87431116551343
NM_019933	Ptpn4|PTPMEG|Ptn4|TEP|TEP/mPTPMEG|hPTP-MEG|-|1 E2|1 52.39 cM|protein-coding	-1.8622091122229698	0.00137494735641608	5.727001775150759
NM_008928	Map2k3|AW212142|MEK3|MKK3|Prkmk3|mMKK3b|RP23-467E19.1|11 B2|11|protein-coding	-1.85934265534999	0.0013210707579471301	6.48765764659977
NM_011020	Hspa4l|94kDa|AI461691|APG-1|Osp94|-|3 B|3|protein-coding	-1.85730525256687	0.00174677128986364	4.74027395906852
NM_001165989	Ckap5|3110043H24Rik|4930432B04Rik|D730027C18Rik|T25636|mKIAA0097|RP23-176N9.2|2 E1|2|protein-coding	-1.8563685880373701	0.00126674029657321	7.31540197734321
NM_181815	Cep128|4930534B04Rik|5430424K18Rik|AI449708|AI480494|E230024F20|-|12|12 E|protein-coding	-1.85477965688375	0.00215368168397219	4.01036393367957
NM_183417	Cdk2|A630093N05Rik|-|10 D3|10|protein-coding	-1.85189504631206	0.00142068580756234	6.1553302809188795
NM_025900	Dek|1810019E15Rik|D13H6S231E|-|13 B1|13 24.5 cM|protein-coding	-1.8511831778880399	0.0012880985973404	8.049902962609481
NM_001076789	Cbx5|2610029O15Rik|C75991|HP1|Hp1a|Hp1alpha|-|15 F3|15|protein-coding	-1.8449878498168897	0.00136698974827495	7.50355741723715
NM_010189	Fcgrt|FcRn|-|7 B4|7 29.12 cM|protein-coding	-1.84177434656733	0.0016283316677133401	5.50405390325584
NM_173413	Rab8b|5930437D16|D330025I23Rik|-|9 C|9|protein-coding	-1.8411889586858503	0.00137456124665964	8.43384842657131
NM_023203	Dctpp1|2410015N17Rik|AI854235|RS21-C6|-|7 F3|7|protein-coding	-1.83799592321884	0.0019192143646340899	4.82384678325071
NM_023058	Pkmyt1|6230424P17|AW209059|Myt1|-|17 A3.3|17|protein-coding	-1.8331570961774701	0.00164826005893445	5.89738151178632
NR_102366	AW112010|-|-|19 A|19|ncRNA	-1.83005843688075	0.0014853155020999199	8.24961660745934
NM_146041	Gmds|BC031788|C87208|RP23-459H16.3|13 A3.2|13|protein-coding	-1.81396280134839	0.00279722486449955	4.00105586381467
NM_153582	Cmtm4|Cklfsf4|D19397|ENSMUSG00000051554|Gm9853|-|8 D3|8|protein-coding	-1.8139030080803302	0.00269173793319709	4.2547432186353
NM_008983	Ptprk|AI853699|PTPk|RPTPkappa|-|10 A4|10 15.06 cM|protein-coding	-1.81273392600772	0.0036536685480007295	3.5169427415985095
NM_010220	Fkbp5|D17Ertd592e|Dit1|FKBP-5|FKBP51|RP23-23B10.1|17 A3.3|17 14.66 cM|protein-coding	-1.8052805057534298	0.0018105868781032699	7.72330548275935
NM_001013783	Fam71b|Gari-l3|OTTMUSG00000005491|RP23-273O7.4|11 B1.1|11|protein-coding	-1.8045347207568798	0.0030744562290666803	3.9021485466412598
NM_023733	Crot|1200003H03Rik|-|5 A1|5|protein-coding	-1.80317680364638	0.00187260527582205	7.17470835985072
NM_015829	Slc25a13|AI785475|Ctrn|-|6 A1|6|protein-coding	-1.8001707390041	0.00421338968776151	3.25354140138231
NM_001081001	Brca2|Fancd1|RAB163|-|5 G3|5 89.52 cM|protein-coding	-1.79737852542533	0.00282024698846526	4.3667016244746
NM_053108	Glrx|C86710|D13Wsu156e|Glrx1|Grx1|TTase|RP23-475P8.1|13 C1|13 40.95 cM|protein-coding	-1.79718040400165	0.00219864094552698	5.74032762824182
NM_009681	Ap3s1|[s]3A|-|18 C|18|protein-coding	-1.79596172748068	0.00321146434031202	3.9073086654213194
NM_001159509	Pacsin2|AI197433|-|15 E1|15|protein-coding	-1.78912024097388	0.00220749675636601	6.14166626121141
NM_001039386	Nsmf|Jacob|Nelf|RP23-226M2.7|2 A3|2|protein-coding	-1.78774433744151	0.00297359790644123	4.41780574016781
NM_001033270	Slc4a7|E430014N10Rik|NBC3|NBCn1|NBCn1-G|-|14 A2|14|protein-coding	-1.78693195240455	0.00224037164967941	6.14492924343604
NR_045287	1700097N02Rik|-|RP23-362B7.1|17 A3.3|17|ncRNA	-1.7850422535884398	0.0057936636120169	2.91079895093044
NM_007683	Cenpc1|CENP-C|Cenpc|-|5|5 E2-E5|protein-coding	-1.78446668405622	0.00288520071965875	4.68372598079114
NM_023873	Cep70|6720484E09Rik|Bite|C030018L16Rik|-|9|9 F1|protein-coding	-1.7833360936623401	0.00543249920870726	2.99966996288298
NM_175034	Slc24a5|F630045L20Rik|JSX|NCKX5|NCX5|Oca6|RP24-221D3.1|2 F1|2|protein-coding	-1.78023233823504	0.003983177217862821	3.73407493189592
NM_011073	Prf1|Pfn|Pfp|Prf-1|-|10 B4|10 32.18 cM|protein-coding	-1.7764001233645401	0.00219864094552698	7.97519316270998
NM_001033165	Dnajc25|2010109C08Rik|2010203O07Rik|RP23-211P15.4|4 B3|4|protein-coding	-1.77424629640994	0.00587459855440602	2.9707009118384504
NM_007649	Cd48|AI449234|AW610730|BCM1|BLAST|BLAST-1|BLAST1|Bcm-1|MEM-102|SLAMF2|Sgp-60|-|1 H3|1 79.54 cM|protein-coding	-1.7715255442738997	0.00224443089444816	8.669667659617911
NM_008565	Mcm4|19G|AI325074|AU045576|Cdc21|Mcmd4|mKIAA4003|mcdc21|-|16 B1|16 10.09 cM|protein-coding	-1.7667715250309	0.0023438902853296396	8.137286000147611
NM_027678	Zranb3|4933425L19Rik|AH2|AI316834|C730006D09|-|1 E4|1|protein-coding	-1.76308157156017	0.0056484822040528794	3.2972409639609803
NM_172721	Fbxw8|4930438M06Rik|FBW6|FBW8|FBXO29|Fbx29|-|5 F|5|protein-coding	-1.76298721911066	0.0028419168643198	5.55751079292822
NM_008563	Mcm3|AL033361|C80350|Mcmd|P1|p1.m|-|1|1 A3-A5|protein-coding	-1.76049993253284	0.0024804403815925	7.64788867317744
NM_177001	9130023H24Rik|GLI4|-|7 F3|7|protein-coding	-1.7590604399150902	0.0040792903447576	4.07591756959146
NM_026467	Rps27l|1810034D23Rik|-|9|9 D|protein-coding	-1.7542763648921	0.004329412921109711	3.86349584602504
