id	sequence_identifier	chr_name	transcription_start	transcription_end	strand	score	rpkm	gene_peak_id	gene_peak_start	gene_peak_end	gene_peak_tag_count	tss_peak_id	tss_peak_start	tss_peak_end	tss_peak_tag_count
140118	NM_001013256	chr11	69020546	69036237	0	1.731644305201275563502253162388207328	0.82653932388642828528								
439310	NM_001013360	chr15	79786405	79834274	1	1.38806205101994721388264652917635725	0.59341142071111123725								
439310	NM_001013362	chr15	79786405	79834274	1	1.38806205101994721388264652917635725	0.59341142071111123725								
550544	NM_001013365	chr11	4236776	4241028	0	3.19272594798233216852448846833745	1.7699133281540193								
578835	NM_001013366	chr6	34880416	34910833	1	1.721402549100632260374969156287968737	0.76843770342538236093								
389201	NM_001013367	chr15	5143840	5181893	0	2.437167483364768263326644239596	1.064704228144235								
810679	NM_001013368	chr7	48866428	48881146	1	3.38138696795520243123053368129883	1.6249103277775661								
480923	NM_001013369	chr2	170500133	170519068	0	0.68372085833423712716703545979824112	0.32004332548440230223								
665129	NM_001013370	chr10	41810566	41908425	0	0.792595637359798457605269270421126953	0.31769163735934164411	1636	41887302	41887484	23.6	1636	41887302	41887484	23.6
288397	NM_001013371	chr16	35927223	35938904	1	8.14893049951681869002418277461858	4.0142341328089929								
532672	NM_001013372	chr12	87428076	87443799	1	2.92334994113413374222987079874004	1.3950596069021292								
774713	NM_001013373	chr9	45329846	45347577	0	0.313371494440000903417082431486886784	0.14768328914440563248								
335613	NM_001013374	chr1	36423981	36441601	1	0.329477187958109924247911136837344688	0.15537444495043338736								
621491	NM_001013375	chr11	93859320	93885794	1	2.183171849489999765413083725617703562	0.98796277600780789638	697	93886117	93886299	38.6	697	93886117	93886299	38.6
488578	NM_001013376	chr2	3328916	3332541	1	0.732303263478470999642157157217414676	0.41434077311083275722								
799355	NM_001013377	chr4	43496127	43499625	1	1.270026952229434666758416138733555949	0.72193800350692273171								
622324	NM_001013378	chr5	149184535	149215431	0	2.51430944186434451957421089227812	1.1206845045138423								
639918	NM_001013379	chr8	69209103	69230570	0	0.71692154618239804543830494649746381	0.33131553995461549282								
252887	NM_001013380	chr8	104420039	104443097	1	1.705326621559798393168419339054245112	0.78242910450848297572								
621879	NM_001013381	chr11	94539800	94549144	1	0.76729545187516253498823064926263786	0.3874071530560214437								
219365	NM_001013384	chr8	84126021	84132118	0	3.59121866717250075557383238295136	1.9047997061153066								
851201	NM_001013387	chrX	21026207	21061992	1	1.131724556464986062462923603073471676	0.49732152790208069753								
259166	NM_001013389	chr13	24992552	25020129	1	0.753623329304827397134247538304359576	0.33966874175553161708								
706057	NM_001013391	chr10	117344671	117377006	1	4.533868119189208462806220729938	2.0119264917916824								
792313	NM_001013405	chr9	122805607	122836356	0	0.750708808799472724360625629378065165	0.33476340320366931021								
229573	NM_001013411	chr10	32006955	32683535	1	0.000598841553794134444742779153146432	0.00020542775108496552								
564644	NM_001013414	chr11	69901773	69913823	0	8.6361214092805821974990943216428	4.2398825718578093								
675173	NM_001013441	chr10	84917680	85018316	0	0.725564913701353981142656109236502919	0.29011608505261435209								
804086	NM_001013577	chr4	59769608	59783869	1	3.25287019756800550058183844660096	1.5683863390014848								
652246	NM_001013580	chr8	127161949	127561877	0	0.000957948348891214182652748360213592	0.00034201657389117748								
652246	NM_001013581	chr8	127161949	127561877	0	0.000957948348891214182652748360213592	0.00034201657389117748								
683434	NM_001013608	chr13	63815330	63900314	0	0.566631318169260786368319623138281239	0.22994912275441426349								
446135	NM_001013741	chr15	98804270	98807736	1	0.044723388645182606413984273613016804	0.02545332422373618892								
469249	NM_001013749	chr17	45542495	45546827	1	0.080093860046612389051985615175874368	0.04429645010547728448								
751390	NM_001013755	chr4	126611827	126614291	0	0.274753911469276545442126512742917837	0.16378439696060736529								
818942	NM_001013756	chr4	135542444	135570384	1	0.018944293944294836490529643297768712	0.00852746940789420891								
199310	NM_001013766	chr10	26233537	26270074	0	0.603715623949983737790645991038520668	0.26476659248042819484								
469328	NM_001013767	chr17	45630194	45658197	1	0.149321333809568290054427232402468122	0.06719969812026000061								
683746	NM_001013769	chr13	67173243	67183478	0	0.822784044781493807664337222730655835	0.41123157497969652379								
426955	NM_001013770	chr19	33555276	33589460	1	0.112586184572109722789790615986162862	0.04969280372564274731								
714884	NM_001013771	chr1	59554650	59628023	0	0.005045923733782084277233688648343724	0.00207465198189237412								
763354	NM_001013778	chr16	10420557	10435131	1	4.2328237333142599714372609511038	2.0361822868367807								
724677	NM_001013779	chr1	173420597	173466042	0	2.29315160150458275038411495805267844	0.9851195800914214132	1884	173437226	173437408	21.4				
559432	NM_001013783	chr11	46232227	46484742	0	5.88580816089535859630777555590884	2.1791441373417972								
258765	NM_001013786	chr13	21443126	21449490	1	1.226269187491465492540602713428636672	0.64711917667421648336								
431943	NM_001013792	chr15	27605921	27630709	1	4.96038805530695330174240543597127	2.2594765692694413								
336972	NM_001013799	chr1	44009595	44019750	1	0.149815510328442338555339810300740158	0.07494363652982033211								
475414	NM_001013802	chr2	140395552	142306400	0	0.00658112176716019924560267234211674	0.00209550460655058905								
417735	NM_001013806	chr3	157947458	158006885	0	1.10396014965179346069136596791605302	0.4626312785610262599	572	157946834	157947016	41.8	572	157946834	157947016	41.8
327898	NM_001013811	chr7	68273937	68361378	0	1.00396977530400804556193735164158195	0.40640580105902562835	2135	68323053	68323235	20.4				
265799	NM_001013813	chr9	13620709	13705877	0	0.218851435831995026083234816279957632	0.08879686335019222464								
280447	NM_001013814	chr9	108297025	108301554	0	0.457807445741830195821209106572137072	0.25178549127080281936								
717039	NM_001013817	chr1	85600801	85645043	0	0.464636854529599080736850370073359	0.20010730912848443982								
515406	NM_001013829	chr2	122348917	122368950	1	0.19473649603347394004280549785643534	0.0906296965082854662								
42023	NM_001013833	chr19	30964016	31658091	1	0.190477869796588015861447144027547872	0.06521783203018187168	435	31082644	31082826	48.2				
240203	NM_001014390	chr10	118860531	118868928	1	1.18801206139782871288914342359723973	0.60710307846634726062								
629543	NM_001014394	chr5	30193455	30200541	1	0.009558159833346867226732479937668446	0.00498076337427364846								
777727	NM_001014398	chr9	57236610	57249862	0	0.038024362951809555862921525169772944	0.01847766719665351952								
743918	NM_001014399	chr16	56504956	56686665	0	0.001021584918236612700865064935428198	0.00038851653770818719								
743918	NM_001014422	chr16	56504956	56686665	0	0.001021584918236612700865064935428198	0.00038851653770818719								
743918	NM_001014423	chr16	56504956	56686665	0	0.001021584918236612700865064935428198	0.00038851653770818719								
743918	NM_001014424	chr16	56504956	56686665	0	0.001021584918236612700865064935428198	0.00038851653770818719								
233839	NM_001014836	chr10	81364023	81365862	1	5.86671609954198354941436544363681	3.6497673771027529								
747812	NM_001014900	chr4	119422805	119441896	0	0.007906291842983288246842762451551728	0.00369774460857713669								
500806	NM_001014973	chr12	35047240	35147404	0	0.391102851662770058205189340104276302	0.15644589754891279081								
716027	NM_001014974	chr1	74661753	74698014	0	1.15058439236082238412994502165674923	0.50496897798980678695								
415790	NM_001014976	chr15	102296321	102324361	0	1.784828528575222873975050293507112864	0.80312939914263212184								
486538	NM_001014981	chr18	63708778	63989759	0	0.291364928669497383902361220429378114	0.10695491241343493966								
12180	NM_001014995	chr3	89177435	89189130	0	27.72107696563940955661049081526972	13.6538641899115682								
583813	NM_001014996	chr14	56526761	56571896	1	0.648119884197446952345585827844831507	0.27860579580437577183								
630562	NM_001015039	chr5	34194951	34268738	1	0.028374705073727334092007705073107935	0.01166050146454722083	512	34196674	34196856	43.9				
177752	NM_001015046	chr11	74383845	74571323	1	0.996306294655228227306331839125024115	0.37792635668366806187								
501964	NM_001015099	chr12	51348321	51376989	0	1.346944225420127918558846038728601044	0.60477398887539343302								
280166	NM_001015507	chr9	106822112	106881042	0	2.023363189123193025749950473801410686	0.84857179757770848791								
737863	NM_001015681	chr4	59626289	59754310	0	0.1181849247063446297442139903553884	0.04628707747004428624								
194906	NM_001015876	chr5	130256259	130340944	0	0.45422485057699043091174939931495412	0.18438997184965096168								
686783	NM_001015889	chr13	100651427	100666362	0	2.38246302405473742187264636865322	1.1431123099770738								
612440	NM_001017426	chr11	69398518	69413702	1	11.79203504055620556722451883266054	5.6479906056611453								
272858	NM_001017429	chr16	38347089	38350734	0	4.00255281572316197381304402755296	2.2630455623492402								
675298	NM_001017525	chr10	85386894	85660291	0	0.261987410271790409205175171423542946	0.09638130922680794846								
798476	NM_001017955	chr7	12768121	12775600	1	0.303571515421277730011322641808285124	0.15720413709762220834								
851765	NM_001017959	chrX	38401456	38456438	1	1.070465244095574338302168722292383268	0.45180217587362790098								
365207	NM_001017966	chr4	141684059	141723438	1	0.863806618116816671013697385371732688	0.37613520601315215076								
818259	NM_001017968	chr4	133606986	133633448	1	12.17906625141509162830069960733985	5.5117073175832479								
438235	NM_001017983	chr15	77940552	77956669	1	0.623449117640213861717816070665935336	0.29674710196898998049								
754123	NM_001017985	chr7	100372301	100470155	0	1.37602639902222055559892379746702131	0.55154735558925822311								
742788	NM_001018013	chr7	45623679	45627090	0	0.079360674442870618968184271463580572	0.04526133686883452316								
84254	NM_001018042	chr2	72938144	72980472	1	5.196144543884968746199292991319	2.247184934033714								
468079	NM_001024134	chr17	36860684	36867077	1	0.13083705446637559453416429356120832	0.06900740935540613648								
559808	NM_001024135	chr14	79426479	79431037	0	4.0145473816757959215470603189964	2.2061668770923342								
801203	NM_001024136	chr4	47016090	47049321	1	0.014249891983864173199086275836311656	0.00630674811397965064								
349057	NM_001024142	chr4	45035415	45062434	1	0.161445923815511126450871832397093559	0.07291291714446537459								
514035	NM_001024145	chr2	120300596	120312399	1	0.013674148811374752875036304296007432	0.00672839779526635304								
634560	NM_001024147	chr5	72581641	72585141	1	0.011086431316776238537415477238291762	0.00630153349640769539								
144723	NM_001024205	chr11	77686185	77713464	0	3.86524271590512688135160565189158	1.7439878557366637								
564399	NM_001024206	chr11	69324119	69325794	0	17.4308604496177892322107016185456	11.000558825692504								
606326	NM_001024230	chr11	48889152	48899453	1	0.01715082680883409260828832201571706	0.0085659750615116839								
474895	NM_001024385	chr2	132846707	132866679	0	1.13413451479480418905470123454964776	0.5279866656236598101								
181294	NM_001024458	chr5	34573807	34632049	0	4.35259122772744215351931142554632	1.8273802628910852								
595250	NM_001024468	chr6	144994204	145076097	1	0.046977489018377997162137515481259345	0.01912690163791678585								
527536	NM_001024478	chr12	33036524	33082950	1	0.003325071100944095158745407856385975	0.00142557146300148675								
654428	NM_001024504	chr8	13255963	13288081	1	1.46208693079277352411134465548265952	0.6492322090437667014								
247777	NM_001024508	chr13	73937814	73960735	0	4.5321446135880063867384866409455	2.0806611791720653								
135969	NM_001024512	chr14	20348218	20383528	0	7.8233840882507296548510925898493	3.4422975916932187								
27386	NM_001024526	chr15	99972213	100005305	0	0.340885625021816685225881805913612637	0.15093106728725242759								
423214	NM_001024560	chr19	5495268	5510477	1	1.120072504507396436291903426240287328	0.53638429398339591089								
518259	NM_001024602	chr12	112722254	112746592	0	0.652903492007180731441557562099474273	0.29794447286258689573								
578386	NM_001024604	chr14	31700013	31830454	1	0.487460390448180223677216420389696406	0.19060962500445106809								
646448	NM_001024606	chr8	104591487	104596878	0	2.857881831488585448991121584602	1.538424973640055								
490546	NM_001024616	chr2	25583021	25608432	1	3.42350008503875836775804604998403	1.5555681608586669								
643219	NM_001024617	chr8	81352931	82127921	0	0.1506814982909001901846351892600118	0.05117227913951490953								
291165	NM_001024622	chr16	56016726	56029514	1	3.43626704996311386096911964237426	1.6762314133009783								
858190	NM_001024624	chrX	160799359	160991922	1	0.013167262888147685833023420779112666	0.00498370719103864369								
674373	NM_001024626	chr10	82048188	82061611	0	0.323761470615599012360110842601539375	0.15711379130663524125								
550139	NM_001024645	chr14	55491277	55508142	0	0.025402998286587802490396457863952576	0.01203411316805969088								
537194	NM_001024698	chr6	30547078	30564416	0	0.011043774709509431009528795582753404	0.00521672772136718972								
798658	NM_001024699	chr7	13005644	13009766	1	7.008974902915976729846217880512	3.9007898457441465								
813271	NM_001024703	chr7	72077817	72306623	1	0.598471709599716052488828352039656144	0.22334827842228091344								
